"","logFC","logCPM","F","PValue","FDR"
"Psmb8",0.85515001919486,7.03139420670872,8.7702885520335,0.00645449665292401,0.248478322068087
"Bhlhb9",-2.55787461548073,5.12892204958021,8.71881009125102,0.00659171333159633,0.252213421681506
"Klf4",0.584654400489354,9.26131716931773,8.68897116213828,0.00667270440700913,0.253764970630196
"Cd274",1.37895604540466,5.52508422710717,8.65078751986477,0.00684065912345082,0.258078695425993
"Ybx1",0.581265883907018,9.19503172722912,8.6144542296682,0.00687974614072261,0.258078695425993
"Ahsa1",-1.08596914512981,6.80059659787915,8.60394081915892,0.00690951726399472,0.258078695425993
"Hint1",0.71507188410722,7.76923020826113,8.55010834129805,0.00706417612163171,0.261250106279856
"Trim56",1.22202554063993,5.62794177042362,8.54546504715308,0.00707769212232278,0.261250106279856
"Atf7ip",-1.00259909269758,6.80884607520504,8.50283048387183,0.00720312368168281,0.264325152646547
"Apex2",-1.5612455688291,5.62663127859206,8.4767162286207,0.00728114945502454,0.265634958315575
"B4galt3",-2.53402717129045,5.08965312266407,8.43514071295937,0.00740728221346394,0.268674542713793
"Aqp7",1.32660896693285,5.31315651205925,8.41140646710766,0.00748035611783001,0.269765716318295
"Slbp",-1.04236608143001,6.65541419654846,8.3426535480258,0.00769651572202635,0.275975063746945
"Eef2",0.586284711083688,8.94431755431616,8.31350351572505,0.0077902151428165,0.277747727393032
"Ssbp1",1.24414414480766,5.60471778363284,8.21660587435188,0.00811074839536318,0.284569850095555
"Nup210l",-1.34466063285844,6.30161668751439,8.23544163540695,0.00811653862148155,0.284569850095555
"Rrm1",-2.07138955611872,5.20279829535719,8.21457757338811,0.00811761006647081,0.284569850095555
"Ifih1",0.916952817778438,6.50697677520897,8.12586522746712,0.0084240170375408,0.293670593947603
"Lgals9",0.874901758800282,6.72024981325434,8.1028650467638,0.00850550627984168,0.294873214950312
"Hspa1a",-1.08859547507384,11.8335824656423,10.6877692916626,0.00855599511980404,0.294993787784452
"Dennd6a",-1.16363630680056,6.29159599958708,8.07525692259555,0.00860446111970513,0.295043680470763
"Rapgef5",-0.729906236501816,8.50227513058333,8.06480472585854,0.0087142898251346,0.297185699199563
"Bcl10",-0.986492672019849,6.82539838975636,8.01791005211097,0.00881405394071597,0.298963180962123
"Hist1h2bc",0.781008991464097,7.5940032415005,8.01729945752778,0.00887396915523402,0.29937718521018
"Tek",0.932894731057055,6.41050564711341,7.94043703872263,0.00910611864246934,0.301727676402769
"Txndc15",1.13520379074566,5.7278129616921,7.93394753648484,0.0091310594883177,0.301727676402769
"Srcap",-1.31569302034034,6.03729959845691,7.92848812017461,0.0091520993094848,0.301727676402769
"Hspa1b",-1.26469798299066,10.2148881770974,11.193791857375,0.00916362160287485,0.301727676402769
"Gm4951",2.75703069748291,4.31501477451289,7.92022076266849,0.00918406154468988,0.301727676402769
"Bcl6",-1.53950795020853,5.76189186442248,7.88987779523791,0.00930242024646408,0.302622638376373
"Gbp7",0.909266816708974,6.59827441960254,7.88851984716555,0.00930775604886693,0.302622638376373
"Gja1",-0.966062878609894,6.79537050155834,7.8576543386433,0.00942994359216177,0.303016982796506
"Arl13b",-0.956939261447308,6.82974426333324,7.8426785031862,0.00948985982345804,0.303016982796506
"Arhgap6",-0.71246171182283,8.91383904588881,7.89557729896105,0.00950698815194724,0.303016982796506
"Lrpprc",-1.53102609743606,5.58734542142248,7.83451322621985,0.00952270329407612,0.303016982796506
"Nasp",0.890294544856455,6.70191063383513,7.82494883669453,0.00956133268425628,0.303016982796506
"Serpinh1",-0.620716187136225,9.32340707819775,7.80170122047561,0.00965594361805194,0.303268466014371
"Gadd45b",-0.696288596348858,9.3166469858997,7.85590832560844,0.00966592720364529,0.303268466014371
"Emp1",-0.939169730648915,7.12143588950834,7.77064194448185,0.0097839476465941,0.305444136728249
"St6galnac3",0.941933882753599,6.3786019441734,7.72346346456142,0.0099819497959797,0.310082846385013
"Hist1h1c",1.60123811444756,6.41480834394151,9.48121417270183,0.0101879497874643,0.314923078405609
"Gprasp1",-1.13619260132913,6.40178242836675,7.63212398327659,0.0103778718889149,0.317380591187919
"Uba7",1.6278201437419,5.10676172264827,7.6131040697466,0.0104624599159126,0.317380591187919
"Ppp1r14a",0.715967603325025,7.51036145928733,7.61152242932907,0.0104695279275602,0.317380591187919
"Hecw2",-0.752668176694167,7.90966876127007,7.61146914927577,0.0104697661156812,0.317380591187919
"Znrf1",-1.07561891190317,6.58382460497813,7.51162831324359,0.0109267052165585,0.329639784778387
"Arhgap42",-0.723343168444823,7.97472226408874,7.46397959112651,0.0111524392795946,0.333397078846021
"Socs1",0.929048673827073,6.17666723434096,7.46292103478343,0.0111575118020182,0.333397078846021
"Fchsd2",-0.911944499120807,7.25265946068199,7.42431359991136,0.0113442539125761,0.336766988036076
