,logFC,logCPM,F,PValue,FDR
Ccl8,1.318344986,8.453881852,14.82623061,0.004918298,0.218315832
H2-DMa,-0.735425889,6.674933206,10.02954852,0.004949632,0.218315832
Uvrag,-0.639065379,7.961947585,10.0156255,0.004974285,0.218315832
Camk1d,0.501951452,10.08124796,10.04974503,0.005169643,0.225103342
Prkn,0.849726908,6.222561701,9.881690561,0.005218551,0.225457724
Vps26a,-0.68646197,6.935428462,9.840481468,0.005296372,0.227046035
Tnf,-0.732654523,9.031805172,11.05044505,0.005362018,0.228091993
Crtc3,-0.68477086,6.528191471,9.700367696,0.005570797,0.231176613
Gm39469,-1.252296614,4.722700664,9.684045651,0.005603782,0.231176613
Ahctf1,-0.810739451,5.704519,9.67480412,0.005622554,0.231176613
Gadd45g,0.716357207,7.612693753,9.825612443,0.005629093,0.231176613
Plcb1,1.379887045,5.84198148,10.75762205,0.005678469,0.231176613
Pou2f2,-0.640473224,6.840561945,9.644135455,0.005685356,0.231176613
Sh3pxd2b,-0.723925119,7.110653259,9.601594163,0.005773768,0.231888135
Ppm1h,-0.656890714,6.927935758,9.595422933,0.00578672,0.231888135
Stat1,0.887493019,5.916651297,9.539330056,0.005905944,0.234173
Adgrg6,-0.588105981,7.270335978,9.528891938,0.00592843,0.234173
Gna11,1.302573753,4.767218604,9.485920255,0.006022013,0.234710201
Trim30a,0.574522091,7.577267632,9.483689373,0.006026917,0.234710201
Dck,1.304517597,4.809647986,9.447790671,0.006106431,0.235550911
Egfl7,1.063348137,5.673648309,9.504367134,0.006133695,0.235550911
Prkcg,-0.798423291,6.41323181,9.412953519,0.006184714,0.235872198
Tmcc3,0.54324698,7.697802637,9.381011954,0.006257474,0.237012544
Rac2,0.639880831,6.796529906,9.330056002,0.006375531,0.238714308
Rab20,-0.547619639,7.93458841,9.293656448,0.006461382,0.238714308
Peak1,-0.646631585,7.865296865,9.354147096,0.006531124,0.238714308
Etl4,0.923948449,6.122567841,9.261132346,0.006539185,0.238714308
Aldh3b1,1.011110475,5.156279253,9.243342106,0.006582184,0.238714308
Dctn6,1.356000022,4.628960719,9.240135567,0.006589967,0.238714308
Slc44a1,-0.989748371,5.619187801,9.234129862,0.006604573,0.238714308
Ucp2,0.508016041,8.568582615,9.187807891,0.006718449,0.241253404
Nipsnap2,1.192655588,4.832730539,9.145626214,0.006824054,0.243464643
Kcnq1ot1,-0.952779656,5.571808699,9.091231641,0.006962978,0.246828633
Zfp280d,-1.246984452,4.789487034,9.01437353,0.007164682,0.252361074
Arhgap26,-0.830465954,6.165184556,8.952602948,0.007331519,0.254578027
Rcan1,-0.750609138,7.213333279,9.199331163,0.007359281,0.254578027
Lrrc8d,-0.648839524,6.800836866,8.940130424,0.00736573,0.254578027
Sharpin,1.503523103,4.455609992,8.874629284,0.00754834,0.258150613
Ctif,-1.245956627,4.725347259,8.854395025,0.007605769,0.258150613
Slc38a6,0.899318176,5.406720523,8.853212119,0.007609141,0.258150613
Gm21188,0.907356008,5.286619566,8.832471257,0.007668543,0.258484612
Bank1,0.603453572,7.5506626,8.817248491,0.00771247,0.258484612
Chordc1,-0.847596269,6.1800258,8.771524641,0.00784611,0.259678978
Nfkbib,-0.626694171,6.954884143,8.763047982,0.007871169,0.259678978
Trak1,-0.578029978,7.280745845,8.750398749,0.007908728,0.259678978
Bub3,0.935774388,5.400497983,8.741276011,0.00793594,0.259678978
Hsp90ab1,-0.432441718,11.27672901,8.956829061,0.008028303,0.260787196
Aig1,-0.796217208,6.512630419,8.713903971,0.008064125,0.260787196
Cd37,0.664452096,6.592192249,8.678508795,0.008126026,0.261261178
Gipc1,1.093801218,4.90121248,8.623358305,0.008297247,0.263949538
Ecm1,0.706287651,7.559281839,8.86257897,0.008305103,0.263949538
Zeb2,-0.440191241,10.26279229,8.624478825,0.008471231,0.267321198
Evi2a,0.612784808,6.767606807,8.550579333,0.008529394,0.267321198
Capn7,-1.064212285,5.096237635,8.542314737,0.008556212,0.267321198
Mitf,-0.602968836,7.696412702,8.493801482,0.008715542,0.270769381
Ddx58,0.9507464,5.316303542,8.418538576,0.008969326,0.273307029
Kdm4c,1.137877201,4.936937382,8.41812928,0.008970729,0.273307029
C5ar1,-0.419957838,9.395058543,8.405995652,0.009012418,0.273307029
Csrp2,-0.885281111,5.285438429,8.374722063,0.00912087,0.273307029
Mdfic,-0.452735485,8.389677277,8.351217663,0.009203339,0.273307029
Trim26,1.028442234,5.138729555,8.33334648,0.009266601,0.273307029
Gnai3,-0.57029734,7.245442478,8.326423022,0.00929124,0.273307029
1110059G10Rik,1.460768689,4.424557177,8.315356203,0.009330776,0.273307029
Fndc3b,-0.52932421,7.917731245,8.307143915,0.009360235,0.273307029
Ndufb9,0.546049954,7.523644859,8.303516445,0.009373281,0.273307029
Med13l,-0.651490642,6.942639445,8.289018387,0.009425625,0.273307029
Mndal,0.526576397,8.376152639,8.267703568,0.009503174,0.273307029
Commd6,0.898809653,5.376100576,8.267440599,0.009504136,0.273307029
Lims1,-0.558597061,7.291542284,8.258945531,0.009535245,0.273307029
Sap30l,0.959913045,5.341123137,8.255700787,0.009547158,0.273307029
Hipk3,-0.682221012,6.254794828,8.235804178,0.009620569,0.273307029
Txnip,0.658016074,7.884407204,8.45371527,0.009637409,0.273307029
Gamt,1.503683668,4.75711232,8.277857153,0.009766614,0.275558041
Rhoj,-0.906177031,6.577277826,8.628623517,0.009878917,0.27653752
Chrac1,0.795264983,5.894536598,8.157935086,0.009914007,0.27653752
